"{1, 4, 8, 40, 68, 104}"
"{1, 4, 8, 40, 69, 104}"
"{1, 4, 9, 12, 43, 104}"
"{1, 4, 9, 15, 29, 111}"
"{1, 4, 9, 15, 61, 110}"
"{1, 4, 9, 15, 61, 111}"
"{1, 4, 9, 15, 62, 103}"
"{1, 4, 9, 15, 62, 111}"
"{1, 4, 9, 15, 62, 119}"
"{1, 4, 9, 15, 97, 110}"
"{1, 4, 9, 15, 97, 111}"
"{1, 4, 9, 26, 43, 105}"
"{1, 4, 9, 29, 40, 105}"
"{1, 4, 9, 33, 44, 70}"
"{1, 4, 9, 34, 43, 104}"
"{1, 4, 9, 35, 43, 104}"
"{1, 4, 9, 35, 43, 105}"
"{1, 4, 9, 35, 80, 105}"
"{1, 4, 9, 35, 81, 105}"
"{1, 4, 9, 35, 82, 105}"
"{1, 4, 9, 35, 100, 118}"
"{1, 4, 9, 35, 105, 118}"
"{1, 4, 9, 35, 106, 118}"
"{1, 4, 9, 37, 80, 104}"
"{1, 4, 9, 37, 81, 104}"
"{1, 4, 9, 39, 90, 110}"
"{1, 4, 9, 39, 90, 111}"
"{1, 4, 9, 39, 90, 120}"
"{1, 4, 9, 39, 90, 124}"
"{1, 4, 9, 39, 90, 125}"
"{1, 4, 9, 40, 49, 105}"
"{1, 4, 9, 40, 49, 109}"
"{1, 4, 9, 40, 56, 105}"
"{1, 4, 9, 40, 57, 105}"
"{1, 4, 9, 40, 58, 105}"
"{1, 4, 9, 40, 61, 105}"
"{1, 4, 9, 40, 61, 106}"
"{1, 4, 9, 40, 62, 68}"
"{1, 4, 9, 40, 62, 102}"
"{1, 4, 9, 40, 62, 105}"
"{1, 4, 9, 40, 62, 107}"
"{1, 4, 9, 40, 62, 108}"
"{1, 4, 9, 40, 62, 109}"
"{1, 4, 9, 40, 62, 112}"
"{1, 4, 9, 40, 62, 113}"
"{1, 4, 9, 40, 62, 121}"
"{1, 4, 9, 40, 62, 122}"
"{1, 4, 9, 40, 62, 126}"
"{1, 4, 9, 40, 63, 68}"
"{1, 4, 9, 40, 63, 102}"
"{1, 4, 9, 40, 63, 105}"
"{1, 4, 9, 40, 63, 107}"
"{1, 4, 9, 40, 63, 108}"
"{1, 4, 9, 40, 63, 109}"
"{1, 4, 9, 40, 63, 112}"
"{1, 4, 9, 40, 63, 113}"
"{1, 4, 9, 40, 63, 121}"
"{1, 4, 9, 40, 63, 122}"
"{1, 4, 9, 40, 63, 126}"
"{1, 4, 9, 40, 65, 105}"
"{1, 4, 9, 40, 65, 109}"
"{1, 4, 9, 40, 66, 97}"
"{1, 4, 9, 40, 67, 98}"
"{1, 4, 9, 40, 67, 99}"
"{1, 4, 9, 40, 67, 100}"
"{1, 4, 9, 40, 67, 104}"
"{1, 4, 9, 40, 67, 105}"
"{1, 4, 9, 40, 67, 106}"
"{1, 4, 9, 40, 68, 97}"
"{1, 4, 9, 40, 86, 104}"
"{1, 4, 9, 40, 88, 97}"
"{1, 4, 9, 40, 88, 98}"
"{1, 4, 9, 40, 88, 104}"
"{1, 4, 9, 40, 90, 100}"
"{1, 4, 9, 40, 90, 105}"
"{1, 4, 9, 40, 90, 106}"
"{1, 4, 9, 40, 90, 107}"
"{1, 4, 9, 40, 90, 108}"
"{1, 4, 9, 40, 90, 109}"
"{1, 4, 9, 40, 97, 105}"
"{1, 4, 9, 40, 97, 106}"
"{1, 4, 9, 40, 97, 112}"
"{1, 4, 9, 40, 98, 102}"
"{1, 4, 9, 40, 98, 107}"
"{1, 4, 9, 40, 98, 108}"
"{1, 4, 9, 40, 98, 109}"
"{1, 4, 9, 40, 98, 112}"
"{1, 4, 9, 40, 98, 115}"
"{1, 4, 9, 40, 99, 102}"
"{1, 4, 9, 40, 99, 107}"
"{1, 4, 9, 40, 99, 108}"
"{1, 4, 9, 40, 99, 109}"
"{1, 4, 9, 40, 99, 112}"
"{1, 4, 9, 40, 99, 115}"
"{1, 4, 9, 40, 100, 103}"
"{1, 4, 9, 40, 100, 119}"
"{1, 4, 9, 40, 102, 104}"
"{1, 4, 9, 40, 103, 105}"
"{1, 4, 9, 40, 103, 106}"
"{1, 4, 9, 40, 103, 115}"
"{1, 4, 9, 40, 104, 107}"
"{1, 4, 9, 40, 104, 108}"
"{1, 4, 9, 40, 104, 109}"
"{1, 4, 9, 40, 104, 112}"
"{1, 4, 9, 40, 104, 114}"
"{1, 4, 9, 40, 104, 115}"
"{1, 4, 9, 40, 105, 119}"
"{1, 4, 9, 40, 105, 120}"
"{1, 4, 9, 40, 105, 124}"
"{1, 4, 9, 40, 105, 125}"
"{1, 4, 9, 40, 106, 119}"
"{1, 4, 9, 40, 106, 120}"
"{1, 4, 9, 40, 106, 124}"
"{1, 4, 9, 40, 106, 125}"
"{1, 4, 9, 42, 62, 102}"
"{1, 4, 9, 42, 62, 107}"
"{1, 4, 9, 42, 62, 108}"
"{1, 4, 9, 42, 62, 109}"
"{1, 4, 9, 42, 63, 102}"
"{1, 4, 9, 42, 63, 107}"
"{1, 4, 9, 42, 63, 108}"
"{1, 4, 9, 42, 63, 109}"
"{1, 4, 9, 42, 65, 109}"
"{1, 4, 9, 42, 67, 98}"
"{1, 4, 9, 42, 67, 99}"
"{1, 4, 9, 42, 67, 100}"
"{1, 4, 9, 42, 67, 104}"
"{1, 4, 9, 42, 67, 105}"
"{1, 4, 9, 42, 67, 106}"
"{1, 4, 9, 42, 88, 97}"
"{1, 4, 9, 42, 90, 107}"
"{1, 4, 9, 42, 90, 108}"
"{1, 4, 9, 42, 90, 109}"
"{1, 4, 9, 42, 97, 112}"
"{1, 4, 9, 42, 100, 103}"
"{1, 4, 9, 42, 100, 119}"
"{1, 4, 9, 42, 103, 105}"
"{1, 4, 9, 42, 103, 106}"
"{1, 4, 9, 42, 103, 115}"
"{1, 4, 9, 42, 105, 119}"
"{1, 4, 9, 42, 105, 120}"
"{1, 4, 9, 42, 105, 124}"
"{1, 4, 9, 42, 105, 125}"
"{1, 4, 9, 42, 106, 119}"
"{1, 4, 9, 42, 106, 120}"
"{1, 4, 9, 42, 106, 124}"
"{1, 4, 9, 42, 106, 125}"
"{1, 4, 9, 43, 47, 105}"
"{1, 4, 9, 43, 49, 109}"
"{1, 4, 9, 43, 50, 105}"
"{1, 4, 9, 43, 54, 105}"
"{1, 4, 9, 44, 100, 103}"
"{1, 4, 9, 44, 103, 105}"
"{1, 4, 9, 44, 103, 106}"
"{1, 4, 12, 40, 89, 98}"
"{1, 4, 12, 40, 89, 99}"
"{1, 4, 12, 40, 89, 100}"
"{1, 4, 12, 40, 89, 104}"
"{1, 4, 12, 40, 89, 105}"
"{1, 4, 12, 40, 89, 106}"
"{1, 4, 12, 40, 90, 100}"
"{1, 4, 12, 40, 90, 105}"
"{1, 4, 12, 40, 90, 106}"
"{1, 4, 12, 40, 90, 107}"
"{1, 4, 12, 40, 90, 108}"
"{1, 4, 12, 43, 54, 104}"
"{1, 4, 12, 43, 55, 104}"
"{1, 4, 12, 43, 96, 104}"
"{1, 4, 12, 54, 109, 118}"
"{1, 4, 13, 29, 43, 107}"
"{1, 4, 13, 29, 80, 107}"
"{1, 4, 13, 29, 81, 107}"
"{1, 4, 13, 29, 82, 107}"
"{1, 4, 13, 29, 107, 118}"
"{1, 4, 13, 36, 109, 118}"
"{1, 4, 13, 40, 89, 100}"
"{1, 4, 13, 40, 89, 105}"
"{1, 4, 13, 40, 89, 106}"
"{1, 4, 13, 41, 109, 118}"
"{1, 4, 13, 42, 109, 118}"
"{1, 4, 13, 44, 68, 98}"
"{1, 4, 13, 44, 68, 99}"
"{1, 4, 13, 44, 68, 104}"
"{1, 4, 13, 62, 80, 112}"
"{1, 4, 13, 62, 81, 112}"
"{1, 4, 13, 68, 76, 98}"
"{1, 4, 13, 68, 76, 104}"
"{1, 4, 14, 15, 62, 103}"
"{1, 4, 14, 25, 42, 104}"
"{1, 4, 14, 26, 42, 104}"
"{1, 4, 14, 27, 42, 104}"
"{1, 4, 14, 28, 44, 103}"
"{1, 4, 14, 29, 43, 111}"
"{1, 4, 14, 29, 80, 111}"
"{1, 4, 14, 29, 81, 111}"
"{1, 4, 14, 40, 62, 89}"
"{1, 4, 14, 40, 62, 103}"
"{1, 4, 14, 40, 63, 89}"
"{1, 4, 14, 40, 89, 98}"
"{1, 4, 14, 40, 89, 99}"
"{1, 4, 14, 40, 89, 104}"
"{1, 4, 14, 43, 61, 110}"
"{1, 4, 14, 43, 61, 111}"
"{1, 4, 14, 43, 62, 103}"
"{1, 4, 14, 43, 62, 111}"
"{1, 4, 14, 43, 62, 119}"
"{1, 4, 14, 43, 97, 110}"
"{1, 4, 14, 43, 97, 111}"
"{1, 4, 14, 44, 55, 103}"
"{1, 4, 14, 44, 56, 103}"
"{1, 4, 14, 44, 57, 103}"
"{1, 4, 14, 44, 58, 103}"
"{1, 4, 14, 44, 59, 103}"
"{1, 4, 14, 44, 60, 103}"
"{1, 4, 14, 59, 76, 104}"
"{1, 4, 14, 59, 82, 103}"
"{1, 4, 14, 59, 103, 118}"
"{1, 4, 14, 60, 76, 104}"
"{1, 4, 14, 62, 80, 103}"
"{1, 4, 14, 62, 81, 103}"
"{1, 4, 14, 80, 97, 110}"
"{1, 4, 14, 80, 97, 111}"
"{1, 4, 14, 81, 97, 110}"
"{1, 4, 14, 81, 97, 111}"
"{1, 4, 15, 21, 62, 89}"
"{1, 4, 15, 21, 62, 103}"
"{1, 4, 15, 21, 63, 89}"
"{1, 4, 15, 22, 62, 103}"
"{1, 4, 15, 23, 62, 103}"
"{1, 4, 15, 24, 62, 103}"
"{1, 4, 15, 24, 63, 103}"
"{1, 4, 15, 24, 98, 103}"
"{1, 4, 15, 24, 99, 103}"
"{1, 4, 15, 24, 103, 104}"
"{1, 4, 15, 25, 36, 104}"
"{1, 4, 15, 25, 62, 103}"
"{1, 4, 15, 25, 63, 103}"
"{1, 4, 15, 25, 98, 103}"
"{1, 4, 15, 25, 99, 103}"
"{1, 4, 15, 25, 103, 104}"
"{1, 4, 15, 26, 36, 104}"
"{1, 4, 15, 26, 62, 103}"
"{1, 4, 15, 26, 63, 103}"
"{1, 4, 15, 26, 98, 103}"
"{1, 4, 15, 26, 99, 103}"
"{1, 4, 15, 26, 103, 104}"
"{1, 4, 15, 27, 36, 104}"
"{1, 4, 15, 27, 62, 103}"
"{1, 4, 15, 28, 98, 103}"
"{1, 4, 15, 28, 99, 103}"
"{1, 4, 15, 28, 103, 104}"
"{1, 4, 15, 29, 43, 111}"
"{1, 4, 15, 29, 44, 111}"
"{1, 4, 15, 29, 80, 111}"
"{1, 4, 15, 29, 81, 111}"
"{1, 4, 15, 29, 82, 111}"
"{1, 4, 15, 29, 98, 103}"
"{1, 4, 15, 29, 99, 103}"
"{1, 4, 15, 29, 100, 103}"
"{1, 4, 15, 29, 103, 104}"
"{1, 4, 15, 29, 103, 105}"
"{1, 4, 15, 29, 103, 106}"
"{1, 4, 15, 29, 103, 107}"
"{1, 4, 15, 29, 103, 109}"
"{1, 4, 15, 29, 110, 118}"
"{1, 4, 15, 29, 111, 118}"
"{1, 4, 15, 30, 62, 103}"
"{1, 4, 15, 30, 97, 110}"
"{1, 4, 15, 30, 97, 111}"
"{1, 4, 15, 31, 62, 103}"
"{1, 4, 15, 31, 67, 100}"
"{1, 4, 15, 31, 67, 105}"
"{1, 4, 15, 31, 67, 106}"
"{1, 4, 15, 31, 97, 103}"
"{1, 4, 15, 31, 97, 110}"
"{1, 4, 15, 31, 97, 111}"
"{1, 4, 15, 31, 97, 119}"
"{1, 4, 15, 31, 100, 103}"
"{1, 4, 15, 31, 100, 119}"
"{1, 4, 15, 31, 103, 105}"
"{1, 4, 15, 31, 103, 106}"
"{1, 4, 15, 31, 103, 115}"
"{1, 4, 15, 31, 103, 121}"
"{1, 4, 15, 31, 103, 122}"
"{1, 4, 15, 31, 103, 126}"
"{1, 4, 15, 31, 105, 119}"
"{1, 4, 15, 31, 105, 120}"
"{1, 4, 15, 31, 105, 124}"
"{1, 4, 15, 31, 105, 125}"
"{1, 4, 15, 31, 106, 119}"
"{1, 4, 15, 31, 106, 120}"
"{1, 4, 15, 31, 106, 124}"
"{1, 4, 15, 31, 106, 125}"
"{1, 4, 15, 32, 62, 113}"
"{1, 4, 15, 32, 62, 121}"
"{1, 4, 15, 32, 62, 122}"
"{1, 4, 15, 32, 62, 126}"
"{1, 4, 15, 32, 63, 113}"
"{1, 4, 15, 32, 63, 121}"
"{1, 4, 15, 32, 63, 122}"
"{1, 4, 15, 32, 63, 126}"
"{1, 4, 15, 35, 68, 107}"
"{1, 4, 15, 35, 68, 109}"
"{1, 4, 15, 35, 89, 98}"
"{1, 4, 15, 35, 89, 99}"
"{1, 4, 15, 35, 89, 104}"
"{1, 4, 15, 36, 62, 90}"
"{1, 4, 15, 36, 89, 98}"
"{1, 4, 15, 36, 89, 99}"
"{1, 4, 15, 36, 89, 104}"
"{1, 4, 15, 36, 97, 110}"
"{1, 4, 15, 36, 97, 111}"
"{1, 4, 15, 36, 97, 112}"
"{1, 4, 15, 36, 97, 119}"
"{1, 4, 15, 36, 98, 103}"
"{1, 4, 15, 36, 99, 103}"
"{1, 4, 15, 36, 103, 104}"
"{1, 4, 15, 37, 62, 89}"
"{1, 4, 15, 37, 62, 103}"
"{1, 4, 15, 37, 63, 89}"
"{1, 4, 15, 37, 89, 98}"
"{1, 4, 15, 37, 89, 99}"
"{1, 4, 15, 37, 89, 104}"
"{1, 4, 15, 38, 62, 103}"
"{1, 4, 15, 39, 62, 103}"
"{1, 4, 15, 40, 89, 98}"
"{1, 4, 15, 40, 89, 99}"
"{1, 4, 15, 40, 89, 104}"
"{1, 4, 15, 41, 89, 98}"
"{1, 4, 15, 41, 89, 99}"
"{1, 4, 15, 41, 89, 104}"
"{1, 4, 15, 42, 89, 98}"
"{1, 4, 15, 42, 89, 99}"
"{1, 4, 15, 42, 89, 104}"
"{1, 4, 15, 43, 61, 110}"
"{1, 4, 15, 43, 61, 111}"
"{1, 4, 15, 43, 62, 103}"
"{1, 4, 15, 43, 62, 111}"
"{1, 4, 15, 43, 62, 119}"
"{1, 4, 15, 43, 97, 110}"
"{1, 4, 15, 43, 97, 111}"
"{1, 4, 15, 44, 61, 110}"
"{1, 4, 15, 44, 61, 111}"
"{1, 4, 15, 44, 62, 111}"
"{1, 4, 15, 44, 62, 119}"
"{1, 4, 15, 44, 62, 120}"
"{1, 4, 15, 44, 62, 124}"
"{1, 4, 15, 44, 62, 125}"
"{1, 4, 15, 44, 97, 110}"
"{1, 4, 15, 44, 97, 111}"
"{1, 4, 15, 50, 62, 103}"
"{1, 4, 15, 51, 62, 103}"
"{1, 4, 15, 52, 62, 103}"
"{1, 4, 15, 52, 63, 103}"
"{1, 4, 15, 52, 98, 103}"
"{1, 4, 15, 52, 99, 103}"
"{1, 4, 15, 52, 103, 104}"
"{1, 4, 15, 53, 98, 103}"
"{1, 4, 15, 53, 103, 104}"
"{1, 4, 15, 54, 98, 103}"
"{1, 4, 15, 54, 99, 103}"
"{1, 4, 15, 54, 103, 104}"
"{1, 4, 15, 55, 98, 103}"
"{1, 4, 15, 55, 99, 103}"
"{1, 4, 15, 55, 103, 104}"
"{1, 4, 15, 56, 98, 103}"
"{1, 4, 15, 56, 99, 103}"
"{1, 4, 15, 56, 103, 104}"
"{1, 4, 15, 57, 98, 103}"
"{1, 4, 15, 57, 99, 103}"
"{1, 4, 15, 57, 103, 104}"
"{1, 4, 15, 59, 82, 103}"
"{1, 4, 15, 59, 98, 103}"
"{1, 4, 15, 59, 99, 103}"
"{1, 4, 15, 59, 100, 103}"
"{1, 4, 15, 59, 102, 120}"
"{1, 4, 15, 59, 102, 124}"
"{1, 4, 15, 59, 102, 125}"
"{1, 4, 15, 59, 103, 104}"
"{1, 4, 15, 59, 103, 105}"
"{1, 4, 15, 59, 103, 106}"
"{1, 4, 15, 59, 103, 107}"
"{1, 4, 15, 59, 103, 109}"
"{1, 4, 15, 59, 103, 118}"
"{1, 4, 15, 59, 108, 119}"
"{1, 4, 15, 59, 108, 120}"
"{1, 4, 15, 59, 108, 124}"
"{1, 4, 15, 59, 108, 125}"
"{1, 4, 15, 60, 98, 103}"
"{1, 4, 15, 60, 99, 103}"
"{1, 4, 15, 60, 100, 103}"
"{1, 4, 15, 60, 102, 110}"
"{1, 4, 15, 60, 102, 111}"
"{1, 4, 15, 60, 103, 104}"
"{1, 4, 15, 60, 103, 105}"
"{1, 4, 15, 60, 103, 106}"
"{1, 4, 15, 60, 103, 107}"
"{1, 4, 15, 60, 103, 109}"
"{1, 4, 15, 60, 108, 110}"
"{1, 4, 15, 60, 108, 111}"
"{1, 4, 15, 61, 66, 90}"
"{1, 4, 15, 61, 67, 90}"
"{1, 4, 15, 61, 80, 110}"
"{1, 4, 15, 61, 80, 111}"
"{1, 4, 15, 61, 81, 110}"
"{1, 4, 15, 61, 81, 111}"
"{1, 4, 15, 61, 82, 110}"
"{1, 4, 15, 61, 82, 111}"
"{1, 4, 15, 61, 98, 103}"
"{1, 4, 15, 61, 99, 103}"
"{1, 4, 15, 61, 100, 103}"
"{1, 4, 15, 61, 102, 110}"
"{1, 4, 15, 61, 102, 111}"
"{1, 4, 15, 61, 103, 104}"
"{1, 4, 15, 61, 103, 105}"
"{1, 4, 15, 61, 103, 106}"
"{1, 4, 15, 61, 103, 107}"
"{1, 4, 15, 61, 103, 109}"
"{1, 4, 15, 61, 108, 110}"
"{1, 4, 15, 61, 108, 111}"
"{1, 4, 15, 61, 110, 118}"
"{1, 4, 15, 61, 111, 118}"
"{1, 4, 15, 62, 72, 103}"
"{1, 4, 15, 62, 77, 103}"
"{1, 4, 15, 62, 78, 103}"
"{1, 4, 15, 62, 79, 103}"
"{1, 4, 15, 62, 80, 103}"
"{1, 4, 15, 62, 80, 111}"
"{1, 4, 15, 62, 80, 119}"
"{1, 4, 15, 62, 81, 103}"
"{1, 4, 15, 62, 81, 111}"
"{1, 4, 15, 62, 81, 119}"
"{1, 4, 15, 62, 82, 103}"
"{1, 4, 15, 62, 82, 111}"
"{1, 4, 15, 62, 82, 119}"
"{1, 4, 15, 62, 82, 120}"
"{1, 4, 15, 62, 82, 124}"
"{1, 4, 15, 62, 82, 125}"
"{1, 4, 15, 62, 83, 103}"
"{1, 4, 15, 62, 84, 103}"
"{1, 4, 15, 62, 85, 103}"
"{1, 4, 15, 62, 86, 103}"
"{1, 4, 15, 62, 87, 103}"
"{1, 4, 15, 62, 89, 110}"
"{1, 4, 15, 62, 89, 111}"
"{1, 4, 15, 62, 89, 119}"
"{1, 4, 15, 62, 89, 120}"
"{1, 4, 15, 62, 89, 124}"
"{1, 4, 15, 62, 89, 125}"
"{1, 4, 15, 62, 90, 103}"
"{1, 4, 15, 62, 90, 110}"
"{1, 4, 15, 62, 90, 111}"
"{1, 4, 15, 62, 90, 119}"
"{1, 4, 15, 62, 90, 120}"
"{1, 4, 15, 62, 90, 124}"
"{1, 4, 15, 62, 90, 125}"
"{1, 4, 15, 62, 91, 103}"
"{1, 4, 15, 62, 92, 103}"
"{1, 4, 15, 62, 98, 103}"
"{1, 4, 15, 62, 99, 103}"
"{1, 4, 15, 62, 100, 103}"
"{1, 4, 15, 62, 101, 103}"
"{1, 4, 15, 62, 103, 104}"
"{1, 4, 15, 62, 103, 105}"
"{1, 4, 15, 62, 103, 106}"
"{1, 4, 15, 62, 103, 107}"
"{1, 4, 15, 62, 103, 109}"
"{1, 4, 15, 62, 103, 110}"
"{1, 4, 15, 62, 103, 111}"
"{1, 4, 15, 62, 103, 112}"
"{1, 4, 15, 62, 103, 113}"
"{1, 4, 15, 62, 103, 114}"
"{1, 4, 15, 62, 103, 115}"
"{1, 4, 15, 62, 103, 116}"
"{1, 4, 15, 62, 103, 117}"
"{1, 4, 15, 62, 103, 118}"
"{1, 4, 15, 62, 103, 119}"
"{1, 4, 15, 62, 103, 120}"
"{1, 4, 15, 62, 103, 121}"
"{1, 4, 15, 62, 103, 122}"
"{1, 4, 15, 62, 103, 123}"
"{1, 4, 15, 62, 103, 124}"
"{1, 4, 15, 62, 103, 125}"
"{1, 4, 15, 62, 103, 126}"
"{1, 4, 15, 62, 110, 118}"
"{1, 4, 15, 62, 111, 118}"
"{1, 4, 15, 62, 118, 119}"
"{1, 4, 15, 62, 118, 120}"
"{1, 4, 15, 62, 118, 124}"
"{1, 4, 15, 62, 118, 125}"
"{1, 4, 15, 65, 68, 98}"
"{1, 4, 15, 65, 68, 104}"
"{1, 4, 15, 65, 69, 104}"
"{1, 4, 15, 66, 97, 110}"
"{1, 4, 15, 66, 97, 111}"
"{1, 4, 15, 67, 68, 98}"
"{1, 4, 15, 67, 68, 104}"
"{1, 4, 15, 67, 69, 98}"
"{1, 4, 15, 67, 69, 104}"
"{1, 4, 15, 67, 97, 110}"
"{1, 4, 15, 67, 97, 111}"
"{1, 4, 15, 68, 98, 103}"
"{1, 4, 15, 68, 98, 110}"
"{1, 4, 15, 68, 98, 111}"
"{1, 4, 15, 68, 98, 119}"
"{1, 4, 15, 68, 98, 120}"
"{1, 4, 15, 68, 98, 124}"
"{1, 4, 15, 68, 98, 125}"
"{1, 4, 15, 68, 103, 104}"
"{1, 4, 15, 68, 104, 110}"
"{1, 4, 15, 68, 104, 111}"
"{1, 4, 15, 68, 104, 119}"
"{1, 4, 15, 68, 104, 120}"
"{1, 4, 15, 68, 104, 124}"
"{1, 4, 15, 68, 104, 125}"
"{1, 4, 15, 69, 98, 103}"
"{1, 4, 15, 69, 98, 110}"
"{1, 4, 15, 69, 98, 111}"
"{1, 4, 15, 69, 98, 119}"
"{1, 4, 15, 69, 103, 104}"
"{1, 4, 15, 69, 104, 110}"
"{1, 4, 15, 69, 104, 111}"
"{1, 4, 15, 69, 104, 119}"
"{1, 4, 15, 69, 104, 120}"
"{1, 4, 15, 69, 104, 124}"
"{1, 4, 15, 69, 104, 125}"
"{1, 4, 15, 71, 97, 110}"
"{1, 4, 15, 71, 97, 111}"
"{1, 4, 15, 71, 98, 103}"
"{1, 4, 15, 71, 103, 104}"
"{1, 4, 15, 77, 98, 110}"
"{1, 4, 15, 77, 98, 111}"
"{1, 4, 15, 77, 98, 119}"
"{1, 4, 15, 77, 104, 110}"
"{1, 4, 15, 77, 104, 111}"
"{1, 4, 15, 77, 104, 119}"
"{1, 4, 15, 77, 104, 120}"
"{1, 4, 15, 77, 104, 124}"
"{1, 4, 15, 77, 104, 125}"
"{1, 4, 15, 78, 97, 110}"
"{1, 4, 15, 78, 97, 111}"
"{1, 4, 15, 78, 98, 110}"
"{1, 4, 15, 78, 98, 111}"
"{1, 4, 15, 78, 98, 119}"
"{1, 4, 15, 78, 104, 110}"
"{1, 4, 15, 78, 104, 111}"
"{1, 4, 15, 78, 104, 119}"
"{1, 4, 15, 78, 104, 120}"
"{1, 4, 15, 78, 104, 124}"
"{1, 4, 15, 78, 104, 125}"
"{1, 4, 15, 79, 97, 110}"
"{1, 4, 15, 79, 97, 111}"
"{1, 4, 15, 80, 97, 110}"
"{1, 4, 15, 80, 97, 111}"
"{1, 4, 15, 81, 97, 110}"
"{1, 4, 15, 81, 97, 111}"
"{1, 4, 15, 82, 97, 110}"
"{1, 4, 15, 82, 97, 111}"
"{1, 4, 15, 91, 97, 110}"
"{1, 4, 15, 91, 97, 111}"
"{1, 4, 15, 91, 97, 119}"
"{1, 4, 15, 96, 98, 103}"
"{1, 4, 15, 96, 99, 103}"
"{1, 4, 15, 96, 103, 104}"
"{1, 4, 15, 97, 98, 103}"
"{1, 4, 15, 97, 99, 103}"
"{1, 4, 15, 97, 100, 103}"
"{1, 4, 15, 97, 102, 110}"
"{1, 4, 15, 97, 102, 111}"
"{1, 4, 15, 97, 103, 104}"
"{1, 4, 15, 97, 103, 105}"
"{1, 4, 15, 97, 103, 106}"
"{1, 4, 15, 97, 103, 107}"
"{1, 4, 15, 97, 103, 109}"
"{1, 4, 15, 97, 108, 110}"
"{1, 4, 15, 97, 108, 111}"
"{1, 4, 15, 97, 110, 118}"
"{1, 4, 15, 97, 111, 118}"
"{1, 4, 15, 98, 103, 112}"
"{1, 4, 15, 103, 104, 112}"
"{1, 4, 18, 41, 97, 110}"
"{1, 4, 18, 41, 97, 111}"
"{1, 4, 18, 41, 97, 119}"
"{1, 4, 18, 62, 77, 103}"
"{1, 4, 18, 62, 78, 103}"
"{1, 4, 21, 29, 42, 111}"
"{1, 4, 21, 40, 62, 89}"
"{1, 4, 21, 40, 62, 103}"
"{1, 4, 22, 29, 42, 111}"
"{1, 4, 22, 40, 62, 89}"
"{1, 4, 22, 40, 62, 103}"
"{1, 4, 23, 37, 62, 89}"
"{1, 4, 23, 37, 62, 90}"
"{1, 4, 23, 40, 62, 68}"
"{1, 4, 24, 30, 43, 105}"
"{1, 4, 24, 30, 77, 105}"
"{1, 4, 24, 36, 90, 107}"
"{1, 4, 24, 36, 90, 108}"
"{1, 4, 24, 37, 41, 104}"
"{1, 4, 24, 37, 42, 104}"
"{1, 4, 24, 37, 62, 89}"
"{1, 4, 24, 37, 62, 90}"
"{1, 4, 24, 37, 63, 89}"
"{1, 4, 24, 37, 63, 90}"
"{1, 4, 24, 37, 73, 104}"
"{1, 4, 24, 37, 89, 98}"
"{1, 4, 24, 37, 89, 99}"
"{1, 4, 24, 37, 89, 104}"
"{1, 4, 24, 37, 90, 98}"
"{1, 4, 24, 37, 90, 99}"
"{1, 4, 24, 37, 90, 104}"
"{1, 4, 24, 40, 62, 68}"
